cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0015a_NC,c0015a_CONS,c0015a_EXTRACT,c0015a_SOB,c0015a_AUTSOINS,c0015a_RADIO,c1599a_NC,c1599a_CONS,c1599a_EXTRACT,c1599a_SOB,c1599a_AUTSOINS,c1599a_RADIO
2015,110219,110241045,8,21,23,38,13,5,1,,49,89,37,8,8,
2015,110219,110241045,9,21,34,56,15,6,,,67,129,29,19,20,
2015,110219,110241045,10,21,12,20,12,,,,34,70,20,11,6,
2015,110219,110241045,11,21,6,13,4,2,,,51,97,34,9,8,
2015,110219,110241045,12,21,10,17,7,2,,,46,99,24,15,8,
2015,110220,110241046,4,21,23,23,23,,,,51,51,45,5,1,
2015,110220,110241046,5,21,5,5,5,,,,47,47,40,3,4,
2015,110220,110241046,6,21,14,14,14,,,,50,50,33,6,11,
2015,110220,110241046,7,21,10,10,10,,,,64,64,51,9,4,
2015,110220,110241046,8,21,11,11,11,,,,46,46,37,6,3,
2015,110220,110241046,9,21,17,17,17,,,,52,52,38,9,5,
2015,110220,110241046,10,21,7,7,7,,,,60,60,55,3,2,
2015,110220,110241046,11,21,16,16,16,,,,63,63,39,5,19,
2015,110220,110241046,12,21,11,11,11,,,,68,68,51,5,12,
2015,110220,110242049,8,21,,,,,,,,,,,,
2015,110220,110243048,4,21,,,,,,,,,,,,
2015,110220,110243048,5,21,,,,,,,,,,,,
2015,110220,110243048,6,21,,,,,,,,,,,,
2015,110220,110243048,7,21,,,,,,,,,,,,
2015,110222,110242050,4,21,,,,,,,,,,,,
2015,110222,110242050,5,21,17,21,16,5,,,41,41,11,10,20,
2015,110222,110242050,6,21,13,19,9,4,,,,,,,,
2015,110222,110242050,7,21,,,,,,,,,,,,
2015,110222,110242050,8,21,,,,,,,,,,,,
2015,110222,110242050,9,21,,,,,,,,,,,,
2015,110222,110242050,10,21,10,10,8,,2,,56,56,22,25,9,
2015,110222,110242050,11,21,,,,,,,,,,,,
2015,110222,110242050,12,21,8,8,7,,1,,39,39,12,19,8,
2015,110222,110242051,8,21,,,,,,,,,,,,
2015,110222,110242051,9,21,,,,,,,,,,,,
2015,110222,110242051,11,21,,,,,,,,,,,,
2015,110222,110243052,8,21,,,,,,,,,,,,
2015,110222,110243053,7,21,,,,,,,,,,,,
2015,110224,110241055,8,21,,,,,,,,,,,,
2015,110225,110241056,4,21,,,,,,,,,,,,
2015,110225,110241056,5,21,,,,,,,,,,,,
2015,110225,110241056,8,21,,,,,,,,,,,,
2015,110225,110242057,7,21,,,,,,,,,,,,
2015,110225,110242057,8,21,,,,,,,,,,,,
2015,110225,110242062,4,21,28,32,21,11,,,65,87,40,28,7,
2015,110225,110242062,5,21,14,16,14,2,,,51,57,26,20,5,
2015,110225,110242062,6,21,13,13,8,5,,,49,76,18,34,10,
2015,110225,110242062,7,21,14,16,10,6,,,76,101,40,47,6,
2015,110225,110242062,8,21,11,14,6,8,,,45,52,18,21,9,
2015,110225,110242062,9,21,16,18,14,16,,,70,85,36,35,6,
2015,110225,110242062,10,21,14,14,13,1,,,79,115,32,60,12,
2015,110225,110242062,11,21,14,14,12,2,,,81,91,41,38,4,
2015,110225,110242062,12,21,8,8,5,3,,,47,61,22,26,4,
2015,110225,110243059,8,21,,,,,,,,,,,,
2015,110225,110243059,9,21,,,,,,,,,,,,
2015,110225,110243060,8,21,,,,,,,,,,,,
2015,110225,110243060,12,21,,,,,,,,,,,,
2015,110225,110243061,4,21,137,377,157,38,182,,804,1274,356,275,643,
2015,110225,110243061,5,21,147,243,76,40,127,,659,994,305,225,463,
2015,110225,110243061,6,21,233,371,145,44,182,,925,1478,388,396,694,
2015,110225,110243061,7,21,196,297,100,46,151,,957,1392,376,367,649,
2015,110225,110243061,8,21,273,416,165,81,170,,952,1317,329,374,614,
2015,110225,110243061,9,21,240,476,167,81,228,,933,1208,381,190,637,
2015,110225,110243061,10,21,221,401,143,61,197,,952,1366,379,333,620,
2015,110225,110243061,11,21,242,390,114,69,207,,974,1386,341,363,682,
2015,110225,110243061,12,21,215,391,126,75,190,,848,1223,276,336,611,
2015,110225,110243063,4,21,,,,,,,,,,,,
2015,110226,110241064,4,21,1,4,,,1,,8,9,4,,,
2015,110226,110241064,6,21,6,6,,,,,3,4,2,1,1,
2015,110226,110241064,7,21,3,3,1,,,,11,13,5,,1,
2015,110226,110241064,8,21,,,,,,,,,,,,
2015,110226,110241064,9,21,3,3,,,,,1,16,1,1,2,
2015,110226,110241064,10,21,1,1,,,,,13,16,8,5,1,
2015,110226,110241064,12,21,1,1,,,,,17,17,5,3,3,
2015,110226,110241065,8,21,,,,,,,,,,,,
2015,110301,110341001,4,21,2,8,7,1,0,0,47,50,40,5,5,0
2015,110301,110341001,5,21,9,10,8,2,,,27,27,19,6,2,
2015,110301,110341001,6,21,10,10,10,,,,30,33,22,7,4,
2015,110301,110341001,7,21,8,8,4,1,3,,22,22,20,1,1,
2015,110301,110341001,8,21,5,5,3,2,,,11,11,6,3,2,
2015,110301,110341001,9,21,5,6,6,,,,32,33,33,,,
2015,110301,110341001,10,21,10,10,,,2,,32,33,28,,5,
2015,110301,110341001,11,21,5,5,2,,3,,24,24,16,,8,
2015,110301,110341001,12,21,10,11,6,4,1,,22,22,10,17,5,
2015,110301,110342055,8,21,,,,,,,,,,,,
2015,110301,110342055,9,21,,,,,,,,,,,,
2015,110302,110341002,4,21,3,4,2,2,9,,12,21,7,6,9,
2015,110302,110341002,5,21,3,9,1,3,6,,16,29,7,12,12,
2015,110302,110341002,6,21,7,11,4,3,4,,15,26,3,15,14,
2015,110302,110341002,7,21,5,12,7,2,5,,13,26,9,5,15,
2015,110302,110341002,8,21,7,12,4,4,5,,9,17,5,4,8,
2015,110302,110341002,9,21,4,6,4,1,2,,11,28,1,10,17,
2015,110302,110341002,10,21,8,12,3,7,4,,20,34,7,17,13,
2015,110302,110341002,11,21,3,8,6,1,5,,15,38,3,12,23,
2015,110302,110341002,12,21,4,10,,4,4,,14,20,7,9,8,
2015,110302,110341003,4,21,,,,,,,,,,,,
2015,110302,110341003,5,21,,,,,,,,,,,,
2015,110302,110341003,6,21,,,,,,,,,,,,
2015,110302,110341003,7,21,,,,,,,,,,,,
2015,110302,110341003,8,21,,,,,,,,,,,,
2015,110302,110341003,9,21,,,,,,,,,,,,
2015,110302,110341003,11,21,,,,,,,,,,,,
2015,110302,110341003,12,21,,,,,,,,,,,,
2015,110303,110341006,4,21,15,18,10,5,,,40,46,36,1,3,
2015,110303,110341006,5,21,7,9,4,3,,,32,34,25,4,3,
2015,110303,110341006,6,21,8,10,7,2,,,42,44,38,2,1,
2015,110303,110341006,7,21,10,15,5,5,,,40,48,32,5,,
2015,110303,110341006,8,21,8,12,4,3,1,,55,70,42,9,4,
2015,110303,110341006,9,21,8,12,7,,1,,34,44,26,7,1,
2015,110303,110341006,10,21,12,16,3,6,4,,55,60,43,10,1,
2015,110303,110341006,11,21,12,19,5,5,2,,48,51,38,9,1,
2015,110303,110341006,12,21,7,19,3,2,1,,44,58,34,11,,
2015,110304,110341011,4,21,,,,,,,,,,,,
2015,110304,110341011,5,21,,,,,,,,,,,,
2015,110304,110341011,6,21,,,,,,,,,,,,
2015,110304,110341011,7,21,,,,,,,,,,,,
2015,110304,110341011,8,21,,,,,,,,,,,,
2015,110304,110341011,9,21,,,,,,,,,,,,
2015,110304,110341011,10,21,,,,,,,,,,,,
2015,110304,110341011,11,21,,,,,,,,,,,,
2015,110304,110341011,12,21,,,,,,,,,,,,
2015,110304,110341012,4,21,,,,,,,,,,,,
2015,110304,110341012,5,21,,,,,,,,,,,,
2015,110304,110341012,6,21,,,,,,,,,,,,
2015,110304,110341012,7,21,,,,,,,,,,,,
2015,110304,110341012,8,21,,,,,,,,,,,,
2015,110304,110341012,9,21,,,,,,,,,,,,
2015,110304,110341012,10,21,,,,,,,,,,,,
2015,110304,110341012,11,21,,,,,,,,,,,,
2015,110304,110341012,12,21,,,,,,,,,,,,
2015,110305,110341005,4,21,28,36,36,,,,51,83,55,9,19,
2015,110305,110341005,5,21,27,36,36,,,,56,71,51,7,13,
2015,110305,110341005,6,21,23,29,28,,1,,63,84,60,9,15,
2015,110305,110341005,7,21,25,36,33,,,,64,90,70,,,
2015,110305,110341005,8,21,30,38,33,,3,,100,107,84,,13,
2015,110305,110341005,9,21,32,45,44,,1,,58,88,65,8,15,
2015,110305,110341005,10,21,25,31,29,,2,,43,59,40,5,14,
2015,110305,110341005,11,21,15,20,19,,1,,25,38,30,3,5,
2015,110305,110341005,12,21,12,17,16,,1,,37,49,40,2,7,
2015,110306,110341023,4,21,6,6,6,,,,36,52,30,12,4,
2015,110306,110341023,5,21,8,8,8,,,,35,42,27,8,7,
2015,110306,110341023,6,21,1,1,1,,,,12,14,10,2,2,
2015,110306,110341023,7,21,8,,8,,,,34,45,15,19,3,
2015,110306,110341023,8,21,8,8,8,,,,26,42,17,15,7,
2015,110306,110341023,9,21,17,19,17,2,,,47,66,30,28,8,
2015,110306,110341023,10,21,10,10,8,2,,,32,37,23,12,2,
2015,110306,110341023,11,21,1,1,1,,,,9,11,3,7,1,
2015,110306,110341023,12,21,6,6,4,2,,,27,36,17,13,4,
2015,110307,110341025,4,21,,,,,,,,,,,,
2015,110307,110341025,5,21,,,,,,,,,,,,
2015,110307,110341025,6,21,,,,,,,,,,,,
2015,110307,110341025,7,21,,,,,,,,,,,,
2015,110307,110341025,8,21,,,,,,,,,,,,
2015,110307,110341025,10,21,,,,,,,,,,,,
2015,110307,110341025,11,21,,,,,,,,,,,,
2015,110307,110342028,5,21,,,,,,,,,,,,
2015,110307,110342028,6,21,,,,,,,,,,,,
2015,110307,110342028,8,21,,,,,,,,,,,,
2015,110307,110342028,12,21,,,,,,,,,,,,
2015,110307,110342058,5,21,,,,,,,,,,,,
2015,110307,110342058,6,21,,,,,,,,,,,,
2015,110307,110342058,7,21,,,,,,,,,,,,
2015,110307,110342058,8,21,,,,,,,,,,,,
2015,110308,110341031,4,21,,,,,,,,,,,,
2015,110308,110341031,5,21,2,5,2,,,,6,10,6,,,
2015,110308,110341031,6,21,4,5,4,,,,1,5,,,1,
2015,110308,110341031,7,21,6,6,6,,,,6,14,8,,,
2015,110308,110341031,8,21,6,6,5,1,,,10,24,20,,,
2015,110308,110341031,9,21,7,7,6,1,,,5,8,5,,,
2015,110308,110341031,10,21,2,2,2,,,,4,8,4,,,
2015,110308,110341031,11,21,1,5,1,,,,5,10,5,,,
2015,110308,110341031,12,21,3,3,3,,,,7,7,7,,,
2015,110308,110351032,4,21,,,,,,,,,,,,
2015,110308,110351032,5,21,,,,,,,,,,,,
2015,110308,110351032,7,21,,,,,,,,,,,,
2015,110308,110351032,8,21,,,,,,,,,,,,
2015,110308,110351032,9,21,,,,,,,,,,,,
2015,110308,110351032,11,21,,,,,,,,,,,,
2015,110308,110351032,12,21,,,,,,,,,,,,
2015,110308,110351033,4,21,,,,,,,,,,,,
2015,110308,110351033,5,21,,,,,,,,,,,,
2015,110308,110351033,6,21,,,,,,,,,,,,
2015,110308,110351033,7,21,,,,,,,,,,,,
2015,110308,110351033,8,21,,,,,,,,,,,,
2015,110308,110351033,9,21,,,,,,,,,,,,
2015,110308,110351033,11,21,,,,,,,,,,,,
2015,110309,110341034,4,21,,,,,,,,,,,,
2015,110309,110341034,5,21,,,,,,,,,,,,
2015,110309,110341034,7,21,,,,,,,,,,,,
2015,110309,110341034,8,21,,,,,,,,,,,,
2015,110309,110341034,9,21,,,,,,,,,,,,
2015,110309,110341034,10,21,,,,,,,,,,,,
2015,110309,110341034,11,21,,,,,,,,,,,,
2015,110309,110341034,12,21,,,,,,,,,,,,
2015,110309,110343035,6,21,,,,,,,,,,,,
2015,110309,110343035,9,21,,,,,,,,,,,,
2015,110309,110343035,10,21,,,,,,,,,,,,
2015,110311,110341037,4,21,,,,,,,,,,,,
2015,110311,110341037,5,21,,,,,,,,,,,,
2015,110311,110341037,6,21,,,,,,,,,,,,
2015,110311,110341037,7,21,,,,,,,,,,,,
2015,110311,110341037,8,21,,,,,,,,,,,,
2015,110311,110341037,9,21,,,,,,,,,,,,
2015,110311,110341037,10,21,,,,,,,,,,,,
2015,110311,110341037,11,21,,,,,,,,,,,,
2015,110311,110341037,12,21,,,,,,,,,,,,
2015,110311,110351038,4,21,,,,,,,,,,,,
2015,110311,110351038,5,21,,,,,,,,,,,,
2015,110311,110351038,6,21,,,,,,,,,,,,
2015,110311,110351038,7,21,,,,,,,,,,,,
2015,110311,110351038,8,21,,,,,,,,,,,,
2015,110311,110351038,9,21,,,,,,,,,,,,
2015,110311,110351038,10,21,,,,,,,,,,,,
2015,110311,110351038,11,21,,,,,,,,,,,,
2015,110312,110341040,4,21,,,,,,,,,,,,
2015,110312,110341040,5,21,,,,,,,,,,,,
2015,110312,110341040,6,21,,,,,,,,,,,,
2015,110312,110341040,8,21,,,,,,,,,,,,
2015,110312,110341040,9,21,,,,,,,,,,,,
2015,110312,110341040,10,21,,,,,,,,,,,,
2015,110312,110341040,11,21,,,,,,,,,,,,
2015,110312,110341041,4,21,,,,,,,,,,,,
2015,110312,110341041,5,21,,,,,,,,,,,,
2015,110312,110341041,6,21,,,,,,,,,,,,
2015,110312,110341041,7,21,,,,,,,,,,,,
2015,110312,110341041,8,21,,,,,,,,,,,,
2015,110312,110341041,9,21,,,,,,,,,,,,
2015,110312,110341041,10,21,,,,,,,,,,,,
2015,110312,110341041,11,21,,,,,,,,,,,,
2015,110312,110341041,12,21,,,,,,,,,,,,
2015,110312,110342021,4,21,91,91,30,57,5,,89,89,14,70,4,
2015,110312,110342021,5,21,25,60,18,48,5,,,,,,,
2015,110312,110342021,6,21,19,26,2,3,1,,54,84,29,53,2,
2015,110312,110342021,8,21,10,19,6,28,,,12,49,25,54,4,
2015,110312,110342021,9,21,6,19,13,21,2,,11,53,13,60,7,
2015,110312,110342021,10,21,6,7,2,5,,,36,85,14,66,6,
2015,110312,110342021,12,21,7,29,10,19,,,21,61,12,45,4,
2015,110313,110341051,4,21,,,,,,,,,,,,
2015,110313,110341051,5,21,,,,,,,,,,,,
2015,110313,110341051,6,21,,,,,,,,,,,,
2015,110313,110341051,7,21,,,,,,,,,,,,
2015,110313,110341051,8,21,,,,,,,,,,,,
2015,110313,110341051,9,21,,,,,,,,,,,,
2015,110313,110341051,10,21,,,,,,,,,,,,
2015,110313,110341051,11,21,,,,,,,,,,,,
2015,110313,110341052,4,21,,,,,,,,,,,,
2015,110313,110341052,5,21,,,,,,,,,,,,
2015,110313,110341052,7,21,,,,,,,,,,,,
2015,110313,110341052,8,21,,,,,,,,,,,,
2015,110313,110341052,9,21,,,,,,,,,,,,
2015,110313,110341052,10,21,,,,,,,,,,,,
2015,110313,110341052,11,21,,,,,,,,,,,,
2015,110313,110341052,12,21,,,,,,,,,,,,
2015,110313,110341054,4,21,,,,,,,,,,,,
2015,110313,110341054,5,21,,,,,,,,,,,,
2015,110313,110341054,6,21,,,,,,,,,,,,
2015,110313,110341054,7,21,,,,,,,,,,,,
2015,110313,110341054,8,21,,,,,,,,,,,,
2015,110313,110341054,11,21,,,,,,,,,,,,
2015,110314,110341053,4,21,,,,,,,,,,,,
2015,110314,110341053,6,21,,,,,,,,,,,,
2015,110314,110341053,7,21,,,,,,,,,,,,
2015,110314,110341053,8,21,,,,,,,,,,,,
2015,110314,110341053,9,21,,,,,,,,,,,,
2015,110314,110341053,10,21,,,,,,,,,,,,
2015,110314,110341053,11,21,,,,,,,,,,,,
2015,110314,110341053,12,21,,,,,,,,,,,,
2015,110401,110441001,4,21,,,,,,,,,,,,
2015,110401,110441001,5,21,,,,,,,,,,,,
2015,110401,110441001,6,21,,,,,,,,,,,,
2015,110401,110441001,7,21,,,,,,,,,,,,
2015,110401,110441001,8,21,,,,,,,,,,,,
2015,110401,110441001,9,21,,,,,,,,,,,,
2015,110401,110441001,10,21,,,,,,,,,,,,
2015,110401,110441001,11,21,,,,,,,,,,,,
2015,110401,110441001,12,21,,,,,,,,,,,,
2015,110401,110451002,4,21,,,,,,,,,,,,
2015,110401,110451002,5,21,,,,,,,,,,,,
2015,110401,110451002,6,21,,,,,,,,,,,,
2015,110401,110451002,7,21,,,,,,,,,,,,
2015,110401,110451002,8,21,,,,,,,,,,,,
2015,110401,110451002,9,21,,,,,,,,,,,,
2015,110401,110451002,10,21,,,,,,,,,,,,
2015,110401,110451002,11,21,,,,,,,,,,,,
2015,110401,110451002,12,21,,,,,,,,,,,,
2015,110401,110451003,4,21,,,,,,,,,,,,
2015,110401,110451003,5,21,,,,,,,,,,,,
2015,110401,110451003,6,21,,,,,,,,,,,,
2015,110401,110451003,7,21,,,,,,,,,,,,
2015,110401,110451003,8,21,,,,,,,,,,,,
2015,110401,110451003,9,21,,,,,,,,,,,,
2015,110401,110451003,10,21,,,,,,,,,,,,
2015,110401,110451003,11,21,,,,,,,,,,,,
2015,110401,110451003,12,21,,,,,,,,,,,,
2015,110402,110441004,4,21,,,,,,,,,,,,
2015,110402,110441004,5,21,,,,,,,,,,,,
2015,110402,110441004,6,21,,,,,,,,,,,,
2015,110402,110441004,7,21,,,,,,,,,,,,
2015,110402,110441004,8,21,,,,,,,,,,,,
2015,110402,110441004,9,21,,,,,,,,,,,,
2015,110402,110441004,10,21,,,,,,,,,,,,
2015,110402,110441004,11,21,,,,,,,,,,,,
2015,110402,110441004,12,21,,,,,,,,,,,,
2015,110402,110451005,4,21,,,,,,,,,,,,
2015,110402,110451005,5,21,,,,,,,,,,,,
2015,110402,110451005,6,21,,,,,,,,,,,,
2015,110402,110451005,7,21,,,,,,,,,,,,
2015,110402,110451005,8,21,,,,,,,,,,,,
2015,110402,110451005,9,21,,,,,,,,,,,,
2015,110402,110451005,10,21,,,,,,,,,,,,
2015,110402,110451005,11,21,,,,,,,,,,,,
2015,110402,110451005,12,21,,,,,,,,,,,,
2015,110403,110441007,4,21,4,4,4,,,,10,10,9,,1,
2015,110403,110441007,5,21,3,3,,,,,13,13,17,,,
2015,110403,110441007,6,21,2,2,2,,,,15,15,15,,1,
2015,110403,110441007,7,21,7,7,7,,,,17,17,6,,2,
2015,110403,110441007,8,21,4,4,,,,,15,15,17,,2,
2015,110403,110441007,9,21,8,8,7,,1,,17,17,17,,,
2015,110403,110441007,10,21,9,9,9,,,,16,16,15,,1,
2015,110403,110441007,11,21,3,3,3,,,,26,26,23,,3,
2015,110403,110441007,12,21,5,5,6,,,,20,20,20,,,
2015,110403,110442025,4,21,15,22,9,13,,,75,95,46,49,,
2015,110403,110442025,5,21,30,94,22,12,,,123,125,79,46,,
2015,110403,110442025,6,21,75,77,54,13,,,124,141,89,52,,
2015,110403,110442025,7,21,,,,,,,,,,,,
2015,110403,110442025,8,21,21,22,18,4,,,50,58,31,27,,
2015,110403,110442025,9,21,22,30,22,4,4,,117,127,50,49,28,
2015,110403,110442025,10,21,20,29,22,7,,,109,138,53,85,,
2015,110403,110442025,11,21,114,123,82,26,15,,119,174,52,74,49,
2015,110403,110442028,4,21,,,,,,,,,,,,
2015,110403,110442028,5,21,,,,,,,,,,,,
2015,110403,110442028,6,21,,,,,,,,,,,,
2015,110403,110442028,7,21,,,,,,,,,,,,
2015,110403,110442028,8,21,,,,,,,,,,,,
2015,110403,110442028,9,21,,,,,,,,,,,,
2015,110403,110442028,10,21,,,,,,,,,,,,
2015,110403,110442028,11,21,,,,,,,,,,,,
2015,110403,110443009,5,21,,,,,,,,,,,,
2015,110403,110443012,4,21,21,21,15,5,1,,52,52,40,10,2,
2015,110403,110443012,5,21,22,22,15,5,2,,58,58,31,16,11,
2015,110404,110441014,4,21,,,,,,,,,,,,
2015,110404,110441014,5,21,,,,,,,,,,,,
2015,110404,110441014,6,21,,,,,,,,,,,,
2015,110404,110441014,7,21,,,,,,,,,,,,
2015,110404,110441014,8,21,,,,,,,,,,,,
2015,110404,110441014,9,21,,,,,,,,,,,,
2015,110404,110441014,10,21,,,,,,,,,,,,
2015,110404,110441014,11,21,,,,,,,,,,,,
2015,110404,110441014,12,21,,,,,,,,,,,,
2015,110405,110441015,4,21,,,,,,,,,,,,
2015,110405,110441015,5,21,,,,,,,,,,,,
2015,110405,110441015,6,21,,,,,,,,,,,,
2015,110405,110441015,7,21,,,,,,,,,,,,
2015,110405,110441015,8,21,,,,,,,,,,,,
2015,110405,110441015,9,21,,,,,,,,,,,,
2015,110405,110441015,10,21,,,,,,,,,,,,
2015,110405,110441015,11,21,,,,,,,,,,,,
2015,110405,110441015,12,21,,,,,,,,,,,,
2015,110406,110441016,4,21,36,41,36,,,,61,75,61,,,
2015,110406,110441016,5,21,12,15,12,,,,48,57,48,,,
2015,110406,110441016,6,21,34,37,34,,,,70,86,70,,,
2015,110406,110441016,7,21,,,,,,,,,,,,
2015,110406,110441016,8,21,25,28,25,,,,35,40,35,,,
2015,110406,110441016,9,21,39,43,39,,,,67,74,67,,,
2015,110406,110441016,10,21,34,35,34,,,,56,63,56,,,
2015,110406,110441016,11,21,29,31,29,,,,81,89,81,,,
2015,110406,110441016,12,21,32,33,32,,,,43,47,43,,,
2015,110406,110442013,4,21,2,2,,1,1,,9,9,2,6,1,
2015,110406,110442013,6,21,5,5,0,4,1,,9,9,2,6,1,
2015,110406,110442013,7,21,3,3,1,2,,,6,7,1,5,1,
2015,110406,110442013,8,21,3,3,1,2,,,2,2,,2,,
2015,110406,110442013,9,21,4,4,,4,,,3,3,1,3,1,
2015,110406,110442013,10,21,1,4,,5,,,3,7,2,7,1,
2015,110406,110442013,11,21,4,4,,4,,,3,3,1,3,1,
2015,110406,110443017,5,21,,,,,,,,,,,,
2015,110406,110443017,6,21,,,,,,,,,,,,
2015,110406,110443017,7,21,,,,,,,,,,,,
2015,110406,110443017,8,21,,,,,,,,,,,,
2015,110406,110443017,10,21,,,,,,,,,,,,
2015,110406,110443017,11,21,,,,,,,,,,,,
2015,110406,110443017,12,21,,,,,,,,,,,,
2015,110406,110443019,4,21,,,,,,,,,,,,
2015,110406,110443019,7,21,,,,,,,,,,,,
2015,110406,110443019,8,21,,,,,,,,,,,,
2015,110406,110443019,10,21,,,,,,,,,,,,
2015,110406,110443019,11,21,,,,,,,,,,,,
2015,110407,110441020,4,21,,,,,,,,,,,,
2015,110407,110441020,5,21,,,,,,,,,,,,
2015,110407,110441020,6,21,,,,,,,,,,,,
2015,110407,110441020,7,21,,,,,,,,,,,,
2015,110407,110441020,8,21,,,,,,,,,,,,
2015,110407,110441020,9,21,,,,,,,,,,,,
2015,110407,110441020,10,21,,,,,,,,,,,,
2015,110407,110441020,11,21,,,,,,,,,,,,
2015,110407,110441020,12,21,,,,,,,,,,,,
2015,110408,110441021,4,21,,,,,,,,,,,,
2015,110408,110441021,5,21,,,,,,,,,,,,
2015,110408,110441021,6,21,,,,,,,,,,,,
2015,110408,110441021,7,21,,,,,,,,,,,,
2015,110408,110441021,8,21,,,,,,,,,,,,
2015,110408,110441021,9,21,,,,,,,,,,,,
2015,110408,110441021,10,21,,,,,,,,,,,,
2015,110408,110441021,11,21,,,,,,,,,,,,
2015,110408,110441021,12,21,,,,,,,,,,,,
2015,110408,110441022,4,21,,,,,,,,,,,,
2015,110408,110441022,5,21,,,,,,,,,,,,
2015,110408,110441022,6,21,,,,,,,,,,,,
2015,110408,110441022,7,21,,,,,,,,,,,,
2015,110408,110441022,8,21,,,,,,,,,,,,
2015,110408,110441022,9,21,,,,,,,,,,,,
2015,110408,110441022,10,21,,,,,,,,,,,,
2015,110408,110441022,11,21,,,,,,,,,,,,
2015,110408,110441022,12,21,,,,,,,,,,,,
2015,110408,110451023,4,21,,,,,,,,,,,,
2015,110408,110451023,5,21,,,,,,,,,,,,
2015,110408,110451023,6,21,,,,,,,,,,,,
2015,110408,110451023,7,21,,,,,,,,,,,,
2015,110408,110451023,8,21,,,,,,,,,,,,
2015,110408,110451023,9,21,,,,,,,,,,,,
2015,110408,110451023,10,21,,,,,,,,,,,,
2015,110408,110451023,11,21,,,,,,,,,,,,
2015,110408,110451023,12,21,,,,,,,,,,,,
2015,110408,110451024,4,21,,,,,,,,,,,,
2015,110408,110451024,5,21,,,,,,,,,,,,
2015,110408,110451024,6,21,,,,,,,,,,,,
2015,110408,110451024,7,21,,,,,,,,,,,,
2015,110408,110451024,8,21,,,,,,,,,,,,
2015,110408,110451024,9,21,,,,,,,,,,,,
2015,110408,110451024,10,21,,,,,,,,,,,,
2015,110408,110451024,11,21,,,,,,,,,,,,
2015,110408,110451024,12,21,,,,,,,,,,,,
2015,110409,110441026,4,21,,,,,,,,,,,,
2015,110409,110441026,5,21,,,,,,,,,,,,
2015,110409,110441026,6,21,,,,,,,,,,,,
2015,110409,110441026,7,21,,,,,,,,,,,,
2015,110409,110441026,8,21,,,,,,,,,,,,
2015,110409,110441026,9,21,,,,,,,,,,,,
2015,110409,110441026,10,21,,,,,,,,,,,,
2015,110409,110441026,11,21,,,,,,,,,,,,
2015,110409,110441026,12,21,,,,,,,,,,,,
2015,110410,110441027,4,21,,,,,,,,,,,,
2015,110410,110441027,5,21,,,,,,,,,,,,
2015,110410,110441027,6,21,,,,,,,,,,,,
2015,110410,110441027,7,21,,,,,,,,,,,,
2015,110410,110441027,8,21,,,,,,,,,,,,
2015,110410,110441027,9,21,,,,,,,,,,,,
2015,110410,110441027,10,21,,,,,,,,,,,,
2015,110410,110441027,11,21,,,,,,,,,,,,
2015,110410,110441027,12,21,,,,,,,,,,,,
2015,110411,110441030,4,21,,,,,,,,,,,,
2015,110411,110441030,5,21,,,,,,,,,,,,
2015,110411,110441030,6,21,,,,,,,,,,,,
2015,110411,110441030,7,21,,,,,,,,,,,,
2015,110411,110441030,8,21,,,,,,,,,,,,
2015,110411,110441030,9,21,,,,,,,,,,,,
2015,110411,110441030,10,21,,,,,,,,,,,,
2015,110411,110441030,11,21,,,,,,,,,,,,
2015,110411,110441030,12,21,,,,,,,,,,,,
2015,110412,110441031,4,21,,,,,,,,,,,,
2015,110412,110441031,5,21,,,,,,,,,,,,
2015,110412,110441031,6,21,,,,,,,,,,,,
2015,110412,110441031,7,21,,,,,,,,,,,,
2015,110412,110441031,8,21,,,,,,,,,,,,
2015,110412,110441031,9,21,,,,,,,,,,,,
2015,110412,110441031,10,21,,,,,,,,,,,,
2015,110412,110441031,11,21,,,,,,,,,,,,
2015,110412,110441031,12,21,,,,,,,,,,,,
2015,110412,110443029,4,21,,,,,,,,,,,,
2015,110412,110443029,5,21,,,,,,,,,,,,
2015,110412,110443029,6,21,,,,,,,,,,,,
2015,110412,110443029,7,21,,,,,,,,,,,,
2015,110412,110443029,8,21,,,,,,,,,,,,
2015,110412,110443029,9,21,,,,,,,,,,,,
2015,110412,110443029,10,21,,,,,,,,,,,,
2015,110412,110443029,11,21,,,,,,,,,,,,
2015,110413,110441035,4,21,,,,,,,,,,,,
2015,110413,110441035,5,21,,,,,,,,,,,,
2015,110413,110441035,6,21,,,,,,,,,,,,
2015,110413,110441035,7,21,,,,,,,,,,,,
2015,110413,110441035,8,21,,,,,,,,,,,,
2015,110413,110441035,9,21,,,,,,,,,,,,
2015,110413,110441035,10,21,,,,,,,,,,,,
2015,110413,110441035,11,21,,,,,,,,,,,,
2015,110413,110441035,12,21,,,,,,,,,,,,
2015,110414,110441036,4,21,,,,,,,,,,,,
2015,110414,110441036,5,21,,,,,,,,,,,,
2015,110414,110441036,6,21,,,,,,,,,,,,
2015,110414,110441036,7,21,,,,,,,,,,,,
2015,110414,110441036,8,21,,,,,,,,,,,,
2015,110414,110441036,9,21,,,,,,,,,,,,
2015,110414,110441036,10,21,,,,,,,,,,,,
2015,110414,110441036,11,21,,,,,,,,,,,,
2015,110414,110441036,12,21,,,,,,,,,,,,
2015,110415,110441037,4,21,,,,,,,,,,,,
