cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cCO_LOFEMI_NU_1014a,cCO_LOFEMI_NU_1519a,cCO_LOFEMI_NU_2024a,cCO_LOFEMI_NU_2599a,cCO_LOFEMI_UR_1014a,cCO_LOFEMI_UR_1519a,cCO_LOFEMI_UR_2024a,cCO_LOFEMI_UR_2599a,cCO_LOFEMI_PDV_1014a,cCO_LOFEMI_PDV_1519a,cCO_LOFEMI_PDV_2024a,cCO_LOFEMI_PDV_2599a,cCO_OVMIC_NU_1014a,cCO_OVMIC_NU_1519a,cCO_OVMIC_NU_2024a,cCO_OVMIC_NU_2599a,cCO_OVMIC_UR_1014a,cCO_OVMIC_UR_1519a,cCO_OVMIC_UR_2024a,cCO_OVMIC_UR_2599a,cCO_OVMIC_PDV_1014a,cCO_OVMIC_PDV_1519a,cCO_OVMIC_PDV_2024a,cCO_OVMIC_PDV_2599a,cCI_DEPO_NU_1014a,cCI_DEPO_NU_1519a,cCI_DEPO_NU_2024a,cCI_DEPO_NU_2599a,cCI_DEPO_UR_1014a,cCI_DEPO_UR_1519a,cCI_DEPO_UR_2024a,cCI_DEPO_UR_2599a,cCI_DEPO_PDV_1014a,cCI_DEPO_PDV_1519a,cCI_DEPO_PDV_2024a,cCI_DEPO_PDV_2599a,cCI_MEG_NU_1014a,cCI_MEG_NU_1519a,cCI_MEG_NU_2024a,cCI_MEG_NU_2599a,cCI_MEG_UR_1014a,cCI_MEG_UR_1519a,cCI_MEG_UR_2024a,cCI_MEG_UR_2599a,cCI_MEG_PDV_1014a,cCI_MEG_PDV_1519a,cCI_MEG_PDV_2024a,cCI_MEG_PDV_2599a,cSPV_CONC_NU_1014a,cSPV_CONC_NU_1519a,cSPV_CONC_NU_2024a,cSPV_CONC_NU_2599a,cSPV_CONC_UR_1014a,cSPV_CONC_UR_1519a,cSPV_CONC_UR_2024a,cSPV_CONC_UR_2599a,cSPV_CONC_PDV_1014a,cSPV_CONC_PDV_1519a,cSPV_CONC_PDV_2024a,cSPV_CONC_PDV_2599a,cBAR_M_NU_1014a,cBAR_M_NU_1519a,cBAR_M_NU_2024a,cBAR_M_NU_2599a,cBAR_M_UR_1014a,cBAR_M_UR_1519a,cBAR_M_UR_2024a,cBAR_M_UR_2599a,cBAR_M_PDV_1014a,cBAR_M_PDV_1519a,cBAR_M_PDV_2024a,cBAR_M_PDV_2599a,cBAR_F_NU_1014a,cBAR_F_NU_1519a,cBAR_F_NU_2024a,cBAR_F_NU_2599a,cBAR_F_UR_1014a,cBAR_F_UR_1519a,cBAR_F_UR_2024a,cBAR_F_UR_2599a,cBAR_F_PDV_1014a,cBAR_F_PDV_1519a,cBAR_F_PDV_2024a,cBAR_F_PDV_2599a,cBAR_DIU_NU_1014a,cBAR_DIU_NU_1519a,cBAR_DIU_NU_2024a,cBAR_DIU_NU_2599a,cBAR_DIU_UR_1014a,cBAR_DIU_UR_1519a,cBAR_DIU_UR_2024a,cBAR_DIU_UR_2599a,cBAR_DIU_PDV_1014a,cBAR_DIU_PDV_1519a,cBAR_DIU_PDV_2024a,cBAR_DIU_PDV_2599a,cIPLT_IPLN_NU_1014a,cIPLT_IPLN_NU_1519a,cIPLT_IPLN_NU_2024a,cIPLT_IPLN_NU_2599a,cIPLT_IPLN_UR_1014a,cIPLT_IPLN_UR_1519a,cIPLT_IPLN_UR_2024a,cIPLT_IPLN_UR_2599a,cIPLT_IPLN_PDV_1014a,cIPLT_IPLN_PDV_1519a,cIPLT_IPLN_PDV_2024a,cIPLT_IPLN_PDV_2599a,cNAT_COCY_NU_1014a,cNAT_COCY_NU_1519a,cNAT_COCY_NU_2024a,cNAT_COCY_NU_2599a,cNAT_COCY_UR_1014a,cNAT_COCY_UR_1519a,cNAT_COCY_UR_2024a,cNAT_COCY_UR_2599a,cNAT_COCY_PDV_1014a,cNAT_COCY_PDV_1519a,cNAT_COCY_PDV_2024a,cNAT_COCY_PDV_2599a,cNAT_MAMA_NU_1014a,cNAT_MAMA_NU_1519a,cNAT_MAMA_NU_2024a,cNAT_MAMA_NU_2599a,cNAT_MAMA_UR_1014a,cNAT_MAMA_UR_1519a,cNAT_MAMA_UR_2024a,cNAT_MAMA_UR_2599a,cNAT_MAMA_PDV_1014a,cNAT_MAMA_PDV_1519a,cNAT_MAMA_PDV_2024a,cNAT_MAMA_PDV_2599a,cNAT_PFN_NU_1014a,cNAT_PFN_NU_1519a,cNAT_PFN_NU_2024a,cNAT_PFN_NU_2599a,cNAT_PFN_UR_1014a,cNAT_PFN_UR_1519a,cNAT_PFN_UR_2024a,cNAT_PFN_UR_2599a,cNAT_PFN_PDV_1014a,cNAT_PFN_PDV_1519a,cNAT_PFN_PDV_2024a,cNAT_PFN_PDV_2599a,cCCV_LST_NU_1014a,cCCV_LST_NU_1519a,cCCV_LST_NU_2024a,cCCV_LST_NU_2599a,cCCV_LST_UR_1014a,cCCV_LST_UR_1519a,cCCV_LST_UR_2024a,cCCV_LST_UR_2599a,cCCV_LST_PDV_1014a,cCCV_LST_PDV_1519a,cCCV_LST_PDV_2024a,cCCV_LST_PDV_2599a,cCCV_VAS_NU_1014a,cCCV_VAS_NU_1519a,cCCV_VAS_NU_2024a,cCCV_VAS_NU_2599a,cCCV_VAS_UR_1014a,cCCV_VAS_UR_1519a,cCCV_VAS_UR_2024a,cCCV_VAS_UR_2599a,cCCV_VAS_PDV_1014a,cCCV_VAS_PDV_1519a,cCCV_VAS_PDV_2024a,cCCV_VAS_PDV_2599a,cPF_TOT_NU_1014a,cPF_TOT_NU_1519a,cPF_TOT_NU_2024a,cPF_TOT_NU_2599a,cPF_TOT_NU,cPF_TOT_UR_1014a,cPF_TOT_UR_1519a,cPF_TOT_UR_2024a,cPF_TOT_UR_2599a,cPF_TOT_UR,cPF_TOT_PDV_1014a,cPF_TOT_PDV_1519a,cPF_TOT_PDV_2024a,cPF_TOT_PDV_2599a,cPF_TOT_PDV
2016,340117,340151028,1,21,,,1,,,7,11,14,,,,,,,,1,,,,2,,,,,,2,3,2,,77,55,92,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,9,24,47,,,,,,,,,,2,5,1,,,,,,6,2,2,,10,21,21,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,8,6,5,19,0,105,116,205,426,,,1,,1
2016,340117,340151028,2,21,,,,1,,5,15,12,,,,,,,,1,,,,4,,,,,,1,,2,2,57,50,96,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,1,,9,24,48,,,,,,,,,,2,3,,,,,,1,3,1,2,1,13,22,16,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,1,4,2,7,14,3,86,114,203,406,,,2,1,3
2016,340117,340151028,3,21,,1,,1,,6,15,13,,,,,,,,1,,,,4,,,,,,1,,1,2,53,50,100,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2,3,,9,26,51,,,,,,,,,,1,3,,,,,,,2,3,,1,15,20,15,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,4,5,6,15,3,84,114,211,412,0,0,2,3,5
2016,340117,340151028,4,21,,1,,,,7,15,13,,,,,,,,,,,,4,,,,,,2,1,,2,55,51,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,1,1,,8,27,52,,,,,,,,,,3,,,,,,,,2,3,2,,17,22,18,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,5,5,3,13,2,90,115,212,419,0,0,0,0,0
2016,340117,340151028,5,21,,,,,,7,13,12,,,,,,,,,,,,3,,,,,,4,1,1,1,59,54,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,8,,,,,,,3,1,,13,29,48,,,,,,,,,,4,,,,,,,1,4,0,1,1,12,25,13,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,1,8,4,5,18,2,95,121,200,418,0,0,2,0,2
2016,340117,340151028,6,21,,1,1,,,8,14,12,,,,,,,,,,,,1,,,,,,1,2,2,1,60,56,95,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,,10,37,44,,,,,,,,,,4,,,,,,,,2,,4,2,24,8,20,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,6,4,8,18,3,106,115,195,419,0,0,1,0,1
2016,340117,340151028,7,21,,,,,0,7,13,14,,,,,,,,,0,0,0,0,,,,,,1,1,,1,63,50,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,1,,,,11,37,44,,,,,,,,,0,2,0,2,,,,,0,5,2,0,2,21,12,22,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,7,3,0,10,3,104,112,210,429,0,0,0,0,0
2016,340117,340151028,8,21,1,2,,,1,9,15,7,,,,,,,,,,,,,,,,,0,2,,,1,65,78,80,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,11,37,45,,,,,,,,,0,2,0,0,,,,,1,2,0,1,3,24,19,23,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,2,6,0,1,9,5,111,149,186,451,0,2,1,1,4
2016,340117,340151028,9,21,0,1,,,2,11,15,7,,,,,,,,,,,,,,,,,,1,3,1,1,62,59,92,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,9,,,,,0,2,,,,14,37,46,,,,,,,,,,2,,,,,,,0,2,2,2,2,22,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,0,6,6,3,15,5,111,131,201,448,0,0,2,1,3
2016,340117,340151028,10,21,,,,,2,11,15,7,,,,,,,,,,,,,,,,,,1,1,1,1,61,58,90,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,15,38,46,,,,,,,,,,,,,,,,,,5,0,1,1,30,23,17,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,6,1,2,9,4,117,134,192,447,0,0,0,2,2
2016,340117,340151028,11,21,,,,,,14,10,8,,,,,,,,,,,,,,,,,,2,1,1,1,62,55,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,17,39,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,2,1,1,4,1,93,104,184,382,,0,,,
2016,340117,340151028,12,21,,,,,,13,10,9,,,,,,,,,,,,,,,,,,1,1,1,1,63,56,100,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,0,17,39,47,,,,,,,,,,,,,,,,,,2,1,1,0,19,24,30,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,3,2,2,7,1,112,129,218,460,0,0,2,1,3
2016,340118,340141029,1,21,,,,,1,4,1,5,,,1,2,,,,,,,3,,,,,,,1,3,2,,1,5,31,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,21,39,,,,,,,,2,4,50,58,162,,,,,,,,,,,,1,,,,,,2,,2,,30,24,31,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,3,3,6,12,10,105,112,278,505,,,2,7,9
2016,340118,340141029,2,21,,,,,1,4,1,5,,1,,2,,,1,,,,4,,,,,,,2,,3,,3,5,34,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,21,39,,,,,1,1,,,5,51,58,162,,,,,,,,,,,,1,,,,,,,4,1,3,31,28,32,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,1,3,5,4,13,14,109,117,282,522,0,1,0,7,
2016,340118,340141029,3,21,,,,,1,4,1,5,,,,,,,,,,,4,,,2,,,,2,2,2,,7,6,37,0,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,5,21,21,40,,,,,,,,2,5,51,58,164,,,,,,,,,,,,1,,,,,0,2,1,1,3,28,27,16,,,,,,,,,,,,,,,,,0,0,2,3,,,,13,,,,,,,,,,,,,,,,,0,5,5,9,19,14,111,117,276,518,0,3,0,4,7
2016,340118,340141029,4,21,,,,,1,4,4,5,,,1,,,,,,,,1,,,,,,,,,1,1,7,17,36,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,3,5,22,21,41,,,,,,2,2,,5,53,60,164,,,,,,,,,,,,1,,,,,1,2,1,6,0,26,26,8,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,10,19,12,112,129,268,521,0,0,2,7,9
2016,340118,340141029,5,21,,,,,1,4,3,5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,1,8,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,22,21,43,,,,,,2,1,0,5,55,61,164,,,,,,,,,,,,1,,,,,,1,2,5,0,26,28,12,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0,4,3,8,15,12,115,125,268,520,0,0,0,0,0
2016,340118,340141029,6,21,,,,,1,4,3,5,,,1,,,,,,,,1,,,,,,,,,,1,8,11,30,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,22,21,44,,,,1,,,,10,5,55,61,174,,,,,,,,,,,,1,,,,,,1,3,3,,25,29,14,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,0,1,3,14,18,12,114,126,284,536,0,0,1,8,9
2016,340118,340141029,7,21,0,0,0,0,1,4,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,8,14,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,5,22,22,49,0,0,0,0,0,0,3,1,5,57,64,179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25,29,14,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,16,,,,,,,,,,,,,,,,,0,1,6,7,14,12,116,134,303,565,0,0,0,0,0
2016,340118,340141029,8,21,,,,,1,4,4,5,0,0,0,1,,,,,0,0,1,0,0,0,1,0,,,,,1,8,14,39,0,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,5,22,22,50,0,0,0,0,0,0,2,0,5,57,66,179,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,28,26,15,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,0,3,3,3,9,12,119,133,305,569,0,3,1,10,14
2016,340118,340141029,9,21,0,0,3,3,1,7,7,9,0,0,0,2,,,,,,,1,,,,1,,,3,12,15,1,8,31,54,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,22,22,53,,,,,,5,,,5,61,72,183,0,1,0,0,,,,,,,,1,,,,,,,3,3,0,31,27,17,,,,,,,,,,,,,,,,,,,,2,,,,16,,,,,,,,,,,,,,,,,0,8,18,23,49,12,129,160,333,634,0,1,1,7,9
2016,340118,340141029,10,21,2,2,1,0,4,13,13,12,0,1,,,,,,,,,,,,,,,1,4,0,3,1,17,46,83,,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,23,56,,,,,,3,1,1,5,67,72,185,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,18,,,,,,,,,,,,,,,,,3,9,2,6,20,15,119,154,355,643,0,1,2,10,13
2016,340118,340141029,11,21,1,1,0,0,7,17,15,12,,,,,,,,,,,,,,,,,,2,3,2,2,22,54,99,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,5,22,23,60,,,,,,1,1,0,5,70,76,186,,,,,,,,,,,,1,,,,,,2,1,2,0,25,19,12,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,1,6,6,4,17,19,156,187,393,755,0,0,2,8,10
2016,340118,340141029,12,21,,5,3,3,8,18,19,24,,,,,,,,,,,,,,,,,,6,4,6,2,29,63,106,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,21,24,59,,,,,,6,,1,5,71,78,186,,,,,,,,,,,,1,,,,,,2,1,3,27,20,12,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,0,19,9,15,43,47,159,196,399,801,0,0,0,3,3
2016,340119,340141031,1,21,2,3,6,0,5,119,172,135,0,1,2,0,0,3,3,4,0,76,103,73,0,0,0,0,0,12,24,16,0,119,1042,529,0,8,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,0,0,18,92,25,0,2,0,0,,,,,,,,,,,,,,3,7,11,2,16,120,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,46,31,100,7,348,1529,824,2708,0,11,4,4,19
2016,340119,340141031,2,21,,2,2,1,5,121,174,136,,,,,,1,2,1,,77,105,74,,,,,,5,17,15,,122,1055,541,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,1,5,7,,12,113,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,28,25,62,5,332,1447,805,2589,0,2,4,3,9
2016,340119,340141031,3,21,0,4,0,0,5,124,169,136,0,1,5,0,0,2,3,0,0,79,107,74,0,0,1,0,0,8,13,10,0,128,1064,551,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,0,18,97,28,0,,,,,,,,,,,,,,,,0,0,5,9,0,12,118,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,24,21,59,5,361,1555,852,2773,0,3,10,0,13
2016,340119,340141031,4,21,,,,,5,124,169,136,,,,,,,,,,79,107,74,,,,,,11,35,16,,138,1093,565,,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,97,28,,,,,,,,,,,,,,,,,1,,4,2,1,12,122,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,39,18,69,6,371,1588,868,2833,0,1,6,2,9
2016,340119,340141031,5,21,,,,,5,124,169,136,,,,,,,,,,79,107,74,,,,,,8,22,4,,145,1112,568,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,18,100,29,,,,,,,,,,,,,,,,,,,6,8,1,12,128,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,0,8,31,14,53,6,378,1616,881,2881,0,1,3,1,5
2016,340119,340141031,6,21,,6,2,,,130,171,136,,,,,,,,,,77,103,72,,2,4,2,,,3,1,,143,1110,561,,2,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,18,102,29,,,,,,,,,,,,,,,,,,1,3,9,1,13,131,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,7,10,10,27,1,381,1617,881,2880,0,4,9,10,23
2016,340119,340141031,7,21,,,,,,126,160,128,0,4,11,8,,,,,,74,98,66,0,3,5,6,,1,2,3,,144,1111,564,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,18,103,30,,,,,,,,,,,,,,,,,,3,6,7,1,16,137,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,9,11,24,1,378,1609,877,2865,0,7,17,14,38
2016,340119,340141031,8,21,0,0,0,0,0,126,160,128,0,0,0,0,0,0,0,0,0,74,98,66,0,0,0,0,1,2,3,6,1,146,570,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,18,105,30,0,0,0,0,,,,,,,,,,,,,0,5,2,12,1,21,139,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,18,33,2,385,1072,325,1784,0,0,0,0,0
2016,340119,340141031,9,21,,,,,,126,160,128,,,,,,,,,,74,98,66,,,,,,,3,5,1,146,117,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,1,3,,,,,,,7,7,,18,112,37,,,,,,,,,,,,,,,,,1,6,1,7,2,27,140,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,12,22,41,3,391,628,917,1939,0,0,0,0,0
2016,340119,340141031,10,21,,,,,,129,160,128,,,,,,,,,,74,98,66,,,,,,5,2,7,1,151,119,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,10,8,23,0,28,120,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,15,10,33,58,1,382,497,838,1718,0,0,0,0,0
2016,340119,340141031,11,21,,,,,,126,160,126,,,,,,,,,,74,98,66,,,,,,3,2,4,1,154,121,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,17,17,0,42,137,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340119,340152032,1,21,,2,,,1,9,9,19,,,,,,,,,,,,,,,,,,2,7,1,1,74,84,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,7,18,2,83,94,155,334,,,,0,0
2016,340119,340152032,2,21,,,,,1,9,9,19,,,,,,,,,,,,,,,,,,3,2,,1,77,86,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,5,2,86,95,155,338,0,0,0,0,0
2016,340119,340152032,3,21,,,1,,1,9,10,19,,,,,,,,,,,,,,,,,,2,6,1,1,79,92,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,1,10,2,88,102,156,348,0,0,0,0,0
2016,340119,340152032,4,21,,,2,,1,9,12,19,,,,,,,,,,,,,,,,,,1,5,2,1,80,97,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,4,12,2,89,109,160,360,0,0,0,0,0
2016,340119,340152032,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,1,1,93,99,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,1,17,1,93,100,142,336,0,0,0,0,0
2016,340119,340152032,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,2,1,95,108,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,9,2,13,1,95,109,144,349,0,0,0,0,0
2016,340119,340152032,7,21,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,2,1,98,116,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,9,3,15,1,98,118,147,364,0,0,0,0,0
2016,340119,340152032,8,21,,,,,,,6,,,,,,,,,,,,,,,,,,,,3,2,1,98,119,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,7,1,98,127,151,377,0,0,0,0,0
2016,340119,340152032,9,21,,,,1,,,6,1,,,,,,,,,,,,,,,,,,3,2,4,1,101,121,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,7,12,1,101,129,158,389,0,0,0,0,0
2016,340119,340152032,10,21,,,1,,,,7,1,,,,,,,,,,,,,,,,,,1,3,2,1,102,124,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,8,1,102,133,161,397,0,0,0,0,0
