cAnnee,cCodeNiv,cCodeStru,uid_dhis2,cPeriode,cTypeRapport,cSRO_NJRS
2015,110311,110341037,ze8WAgX4VYK,09,21,
2015,110311,110341037,ze8WAgX4VYK,10,21,
2015,110311,110341037,ze8WAgX4VYK,11,21,
2015,110311,110341037,ze8WAgX4VYK,12,21,
2015,110311,110351038,NQNTGEQ33X5,04,21,
2015,110311,110351038,NQNTGEQ33X5,05,21,
2015,110311,110351038,NQNTGEQ33X5,07,21,
2015,110311,110351038,NQNTGEQ33X5,08,21,
2015,110312,110341040,sXz8GropOKB,05,21,
2015,110312,110341040,sXz8GropOKB,06,21,
2015,110312,110341040,sXz8GropOKB,07,21,
2015,110312,110341041,C69fvhOm7im,05,21,
2015,110312,110341041,C69fvhOm7im,06,21,
2015,110312,110341041,C69fvhOm7im,07,21,
2015,110312,110341041,C69fvhOm7im,09,21,
2015,110312,110341041,C69fvhOm7im,11,21,
2015,110312,110341041,C69fvhOm7im,12,21,
2015,110313,110341051,Atr7YkuyvZD,06,21,
2015,110313,110341051,Atr7YkuyvZD,07,21,
2015,110313,110341051,Atr7YkuyvZD,10,21,
2015,110313,110341051,Atr7YkuyvZD,11,21,
2015,110313,110341052,ZyHAq71yiuC,04,21,
2015,110313,110341052,ZyHAq71yiuC,05,21,30
2015,110313,110341052,ZyHAq71yiuC,06,21,
2015,110313,110341052,ZyHAq71yiuC,07,21,
2015,110313,110341052,ZyHAq71yiuC,08,21,
2015,110313,110341052,ZyHAq71yiuC,11,21,
2015,110313,110341054,l8EekDMM8mz,05,21,
2015,110313,110341054,l8EekDMM8mz,12,21,
2015,110314,110341053,kX7sWct7BkP,05,21,
2015,110314,110341053,kX7sWct7BkP,07,21,
2015,110314,110341053,kX7sWct7BkP,08,21,
2015,110401,110441001,RGGsPrxOK9B,06,21,30
2015,110401,110441001,RGGsPrxOK9B,07,21,30
2015,110401,110441001,RGGsPrxOK9B,08,21,30
2015,110401,110441001,RGGsPrxOK9B,09,21,30
2015,110401,110441001,RGGsPrxOK9B,11,21,
2015,110401,110441001,RGGsPrxOK9B,12,21,
2015,110401,110451002,IRMMaQZedHg,04,21,
2015,110401,110451002,IRMMaQZedHg,05,21,
2015,110401,110451002,IRMMaQZedHg,06,21,
2015,110401,110451002,IRMMaQZedHg,07,21,
2015,110401,110451002,IRMMaQZedHg,08,21,
2015,110401,110451002,IRMMaQZedHg,09,21,
2015,110401,110451002,IRMMaQZedHg,10,21,
2015,110401,110451002,IRMMaQZedHg,11,21,
2015,110401,110451002,IRMMaQZedHg,12,21,
2015,110401,110451003,mRtAZgeIKuG,04,21,
2015,110401,110451003,mRtAZgeIKuG,05,21,
2015,110401,110451003,mRtAZgeIKuG,06,21,
2015,110401,110451003,mRtAZgeIKuG,07,21,
2015,110401,110451003,mRtAZgeIKuG,08,21,
2015,110401,110451003,mRtAZgeIKuG,09,21,
2015,110401,110451003,mRtAZgeIKuG,10,21,
2015,110401,110451003,mRtAZgeIKuG,11,21,
2015,110401,110451003,mRtAZgeIKuG,12,21,
2015,110402,110441004,vT8K15N6uOH,04,21,
2015,110402,110441004,vT8K15N6uOH,05,21,
2015,110402,110441004,vT8K15N6uOH,06,21,
2015,110402,110441004,vT8K15N6uOH,07,21,
2015,110402,110441004,vT8K15N6uOH,08,21,
2015,110402,110441004,vT8K15N6uOH,09,21,15
2015,110402,110441004,vT8K15N6uOH,10,21,
2015,110402,110441004,vT8K15N6uOH,11,21,
2015,110402,110441004,vT8K15N6uOH,12,21,
2015,110402,110451005,NQqJuCogDIJ,04,21,
2015,110402,110451005,NQqJuCogDIJ,05,21,
2015,110402,110451005,NQqJuCogDIJ,06,21,
2015,110402,110451005,NQqJuCogDIJ,07,21,
2015,110402,110451005,NQqJuCogDIJ,08,21,
2015,110402,110451005,NQqJuCogDIJ,09,21,
2015,110402,110451005,NQqJuCogDIJ,10,21,
2015,110402,110451005,NQqJuCogDIJ,11,21,
2015,110402,110451005,NQqJuCogDIJ,12,21,
2015,110403,110441007,aqvIhitwbHk,04,21,
2015,110403,110441007,aqvIhitwbHk,05,21,30
2015,110403,110441007,aqvIhitwbHk,06,21,
2015,110403,110441007,aqvIhitwbHk,07,21,
2015,110403,110441007,aqvIhitwbHk,08,21,
2015,110403,110441007,aqvIhitwbHk,09,21,
2015,110403,110441007,aqvIhitwbHk,10,21,
2015,110403,110441007,aqvIhitwbHk,11,21,
2015,110403,110441007,aqvIhitwbHk,12,21,
2015,110404,110441014,Aovn0udApDZ,04,21,
2015,110404,110441014,Aovn0udApDZ,05,21,
2015,110404,110441014,Aovn0udApDZ,06,21,
2015,110404,110441014,Aovn0udApDZ,07,21,
2015,110404,110441014,Aovn0udApDZ,08,21,
2015,110404,110441014,Aovn0udApDZ,09,21,
2015,110404,110441014,Aovn0udApDZ,10,21,
2015,110404,110441014,Aovn0udApDZ,11,21,
2015,110404,110441014,Aovn0udApDZ,12,21,
2015,110405,110441015,XNzrB2EIZKt,04,21,
2015,110405,110441015,XNzrB2EIZKt,05,21,
2015,110405,110441015,XNzrB2EIZKt,06,21,
2015,110405,110441015,XNzrB2EIZKt,07,21,
2015,110405,110441015,XNzrB2EIZKt,08,21,
2015,110405,110441015,XNzrB2EIZKt,09,21,
2015,110405,110441015,XNzrB2EIZKt,10,21,
2015,110405,110441015,XNzrB2EIZKt,11,21,
2015,110405,110441015,XNzrB2EIZKt,12,21,
2015,110406,110441016,x4mLt9yT9J9,04,21,
2015,110406,110441016,x4mLt9yT9J9,05,21,
2015,110406,110441016,x4mLt9yT9J9,06,21,
2015,110406,110441016,x4mLt9yT9J9,07,21,
2015,110406,110441016,x4mLt9yT9J9,08,21,
2015,110406,110441016,x4mLt9yT9J9,09,21,
2015,110406,110441016,x4mLt9yT9J9,10,21,
2015,110406,110441016,x4mLt9yT9J9,11,21,
2015,110406,110441016,x4mLt9yT9J9,12,21,
2015,110407,110441020,H7xceyRFGCI,04,21,30
2015,110407,110441020,H7xceyRFGCI,05,21,
2015,110407,110441020,H7xceyRFGCI,06,21,
2015,110407,110441020,H7xceyRFGCI,07,21,
2015,110407,110441020,H7xceyRFGCI,08,21,
2015,110407,110441020,H7xceyRFGCI,09,21,
2015,110407,110441020,H7xceyRFGCI,10,21,
2015,110407,110441020,H7xceyRFGCI,11,21,
2015,110407,110441020,H7xceyRFGCI,12,21,
2015,110408,110441021,j6LtXdt0u3C,04,21,30
2015,110408,110441021,j6LtXdt0u3C,05,21,
2015,110408,110441021,j6LtXdt0u3C,06,21,
2015,110408,110441021,j6LtXdt0u3C,07,21,30
2015,110408,110441021,j6LtXdt0u3C,08,21,30
2015,110408,110441021,j6LtXdt0u3C,09,21,30
2015,110408,110441021,j6LtXdt0u3C,10,21,
2015,110408,110441021,j6LtXdt0u3C,11,21,
2015,110408,110441021,j6LtXdt0u3C,12,21,30
2015,110408,110441022,UItQRhMvIQl,04,21,
2015,110408,110441022,UItQRhMvIQl,05,21,30
2015,110408,110441022,UItQRhMvIQl,06,21,
2015,110408,110441022,UItQRhMvIQl,07,21,
2015,110408,110441022,UItQRhMvIQl,08,21,
2015,110408,110441022,UItQRhMvIQl,09,21,
2015,110408,110441022,UItQRhMvIQl,10,21,
2015,110408,110441022,UItQRhMvIQl,11,21,
2015,110408,110441022,UItQRhMvIQl,12,21,
2015,110408,110451023,LUTQfUxe1Oh,04,21,30
2015,110408,110451023,LUTQfUxe1Oh,05,21,15
2015,110408,110451023,LUTQfUxe1Oh,06,21,
2015,110408,110451023,LUTQfUxe1Oh,08,21,
2015,110408,110451023,LUTQfUxe1Oh,09,21,
2015,110408,110451023,LUTQfUxe1Oh,10,21,
2015,110408,110451023,LUTQfUxe1Oh,11,21,
2015,110408,110451023,LUTQfUxe1Oh,12,21,
2015,110408,110451024,vgwgQbojUWV,04,21,
2015,110408,110451024,vgwgQbojUWV,05,21,
2015,110408,110451024,vgwgQbojUWV,06,21,
2015,110408,110451024,vgwgQbojUWV,07,21,
2015,110408,110451024,vgwgQbojUWV,08,21,
2015,110408,110451024,vgwgQbojUWV,09,21,
2015,110408,110451024,vgwgQbojUWV,10,21,
2015,110408,110451024,vgwgQbojUWV,11,21,
2015,110408,110451024,vgwgQbojUWV,12,21,
2015,110409,110441026,fCxAVFZjvLi,04,21,
2015,110409,110441026,fCxAVFZjvLi,05,21,
2015,110409,110441026,fCxAVFZjvLi,06,21,
2015,110409,110441026,fCxAVFZjvLi,08,21,
2015,110409,110441026,fCxAVFZjvLi,09,21,
2015,110409,110441026,fCxAVFZjvLi,10,21,
2015,110409,110441026,fCxAVFZjvLi,11,21,
2015,110409,110441026,fCxAVFZjvLi,12,21,
2015,110410,110441027,hZsjGy72A4G,04,21,30
2015,110410,110441027,hZsjGy72A4G,05,21,30
2015,110410,110441027,hZsjGy72A4G,06,21,30
2015,110410,110441027,hZsjGy72A4G,07,21,30
2015,110410,110441027,hZsjGy72A4G,08,21,30
2015,110410,110441027,hZsjGy72A4G,09,21,30
2015,110410,110441027,hZsjGy72A4G,10,21,30
2015,110410,110441027,hZsjGy72A4G,11,21,30
2015,110410,110441027,hZsjGy72A4G,12,21,30
2015,110411,110441030,YVkmSvoLWvn,04,21,
2015,110411,110441030,YVkmSvoLWvn,05,21,
2015,110411,110441030,YVkmSvoLWvn,06,21,
2015,110411,110441030,YVkmSvoLWvn,07,21,
2015,110411,110441030,YVkmSvoLWvn,08,21,
2015,110411,110441030,YVkmSvoLWvn,09,21,
2015,110411,110441030,YVkmSvoLWvn,10,21,
2015,110411,110441030,YVkmSvoLWvn,11,21,
2015,110411,110441030,YVkmSvoLWvn,12,21,
2015,110412,110441031,WulrkrPYJHi,05,21,
2015,110412,110441031,WulrkrPYJHi,06,21,
2015,110412,110441031,WulrkrPYJHi,07,21,
2015,110412,110441031,WulrkrPYJHi,08,21,
2015,110412,110441031,WulrkrPYJHi,09,21,
2015,110412,110441031,WulrkrPYJHi,10,21,
2015,110412,110441031,WulrkrPYJHi,11,21,
2015,110412,110441031,WulrkrPYJHi,12,21,
2015,110413,110441035,jmp1KxOQuvg,04,21,
2015,110413,110441035,jmp1KxOQuvg,05,21,
2015,110413,110441035,jmp1KxOQuvg,06,21,
2015,110413,110441035,jmp1KxOQuvg,07,21,
2015,110413,110441035,jmp1KxOQuvg,08,21,
2015,110413,110441035,jmp1KxOQuvg,09,21,
2015,110413,110441035,jmp1KxOQuvg,10,21,
2015,110413,110441035,jmp1KxOQuvg,11,21,
2015,110413,110441035,jmp1KxOQuvg,12,21,
2015,110414,110441036,XydZKrEZpMA,04,21,
2015,110414,110441036,XydZKrEZpMA,05,21,
2015,110414,110441036,XydZKrEZpMA,06,21,
2015,110414,110441036,XydZKrEZpMA,07,21,
2015,110414,110441036,XydZKrEZpMA,08,21,
2015,110414,110441036,XydZKrEZpMA,09,21,
2015,110414,110441036,XydZKrEZpMA,10,21,
2015,110414,110441036,XydZKrEZpMA,11,21,
2015,110414,110441036,XydZKrEZpMA,12,21,
2015,110415,110441037,AxJvWl4brbu,04,21,
2015,110415,110441037,AxJvWl4brbu,05,21,
2015,110415,110441037,AxJvWl4brbu,06,21,
2015,110415,110441037,AxJvWl4brbu,07,21,
2015,110415,110441037,AxJvWl4brbu,08,21,
2015,110415,110441037,AxJvWl4brbu,09,21,
2015,110415,110441037,AxJvWl4brbu,10,21,
2015,110415,110441037,AxJvWl4brbu,11,21,
2015,110415,110441037,AxJvWl4brbu,12,21,
2015,110415,110441038,eoZsp01ZiYS,04,21,
2015,110415,110441038,eoZsp01ZiYS,06,21,
2015,110415,110441038,eoZsp01ZiYS,07,21,
2015,110415,110441038,eoZsp01ZiYS,08,21,
2015,110415,110441038,eoZsp01ZiYS,09,21,
2015,110415,110441038,eoZsp01ZiYS,10,21,
2015,110415,110441038,eoZsp01ZiYS,11,21,
2015,110415,110441038,eoZsp01ZiYS,12,21,
2015,110416,110441040,RNTyf4L1j0D,04,21,
2015,110416,110441040,RNTyf4L1j0D,05,21,
2015,110416,110441040,RNTyf4L1j0D,06,21,
2015,110416,110441040,RNTyf4L1j0D,07,21,
2015,110416,110441040,RNTyf4L1j0D,08,21,
2015,110416,110441040,RNTyf4L1j0D,09,21,
2015,110416,110441040,RNTyf4L1j0D,10,21,
2015,110416,110441040,RNTyf4L1j0D,11,21,
2015,110416,110441040,RNTyf4L1j0D,12,21,
2015,110417,110441041,s4gOkFQ6mbC,04,21,
2015,110417,110441041,s4gOkFQ6mbC,05,21,
2015,110417,110441041,s4gOkFQ6mbC,06,21,15
2015,110417,110441041,s4gOkFQ6mbC,07,21,
2015,110417,110441041,s4gOkFQ6mbC,08,21,
2015,110417,110441041,s4gOkFQ6mbC,09,21,
2015,110417,110441041,s4gOkFQ6mbC,10,21,
2015,110417,110441041,s4gOkFQ6mbC,11,21,
2015,110417,110441041,s4gOkFQ6mbC,12,21,
2015,110418,110441049,BuUijFGF5jD,04,21,30
2015,110418,110441049,BuUijFGF5jD,05,21,
2015,110418,110441049,BuUijFGF5jD,06,21,
2015,110418,110441049,BuUijFGF5jD,07,21,
2015,110418,110441049,BuUijFGF5jD,08,21,
2015,110418,110441049,BuUijFGF5jD,09,21,
2015,110418,110441049,BuUijFGF5jD,10,21,
2015,110418,110441049,BuUijFGF5jD,11,21,
2015,110418,110441049,BuUijFGF5jD,12,21,
2015,110419,110441051,KeVrM7oJibV,04,21,
2015,110419,110441051,KeVrM7oJibV,05,21,
2015,110419,110441051,KeVrM7oJibV,06,21,
2015,110419,110441051,KeVrM7oJibV,07,21,
2015,110419,110441051,KeVrM7oJibV,08,21,
2015,110419,110441051,KeVrM7oJibV,09,21,
2015,110419,110441051,KeVrM7oJibV,10,21,
2015,110419,110441051,KeVrM7oJibV,11,21,
2015,110419,110441051,KeVrM7oJibV,12,21,
2015,110420,110441052,P0YrOZZ0xyo,05,21,
2015,110420,110441052,P0YrOZZ0xyo,06,21,
2015,110420,110441052,P0YrOZZ0xyo,07,21,
2015,110420,110441052,P0YrOZZ0xyo,08,21,
2015,110420,110441052,P0YrOZZ0xyo,09,21,
2015,110420,110441052,P0YrOZZ0xyo,10,21,
2015,110420,110441052,P0YrOZZ0xyo,11,21,
2015,110420,110441052,P0YrOZZ0xyo,12,21,
2015,110421,110441006,xiYt1JoKvmg,04,21,
2015,110421,110441006,xiYt1JoKvmg,05,21,
2015,110421,110441006,xiYt1JoKvmg,06,21,
2015,110421,110441006,xiYt1JoKvmg,07,21,
2015,110421,110441006,xiYt1JoKvmg,08,21,
2015,110421,110441006,xiYt1JoKvmg,09,21,
2015,110421,110441006,xiYt1JoKvmg,10,21,
2015,110421,110441006,xiYt1JoKvmg,11,21,
2015,110421,110441006,xiYt1JoKvmg,12,21,
2015,110421,110441053,gRAk37ABiBs,04,21,
2015,110421,110441053,gRAk37ABiBs,05,21,
2015,110421,110441053,gRAk37ABiBs,06,21,
2015,110421,110441053,gRAk37ABiBs,07,21,30
2015,110421,110441053,gRAk37ABiBs,08,21,30
2015,110421,110441053,gRAk37ABiBs,09,21,10
2015,110421,110441053,gRAk37ABiBs,10,21,
2015,110421,110441053,gRAk37ABiBs,11,21,
2015,110421,110441053,gRAk37ABiBs,12,21,3
2015,110421,110443054,xmXqu0PQcPU,10,21,
2015,110422,110441011,jYTBayahUTz,04,21,
2015,110422,110441011,jYTBayahUTz,05,21,
2015,110422,110441011,jYTBayahUTz,06,21,
2015,110422,110441011,jYTBayahUTz,07,21,
2015,110422,110441011,jYTBayahUTz,08,21,
2015,110422,110441011,jYTBayahUTz,09,21,
2015,110422,110441011,jYTBayahUTz,10,21,
2015,110422,110441011,jYTBayahUTz,11,21,
2015,110422,110441011,jYTBayahUTz,12,21,
2015,110423,110441056,akAxXsiLoMQ,04,21,
2015,110423,110441056,akAxXsiLoMQ,05,21,
2015,110423,110441056,akAxXsiLoMQ,06,21,
2015,110423,110441056,akAxXsiLoMQ,07,21,
2015,110423,110441056,akAxXsiLoMQ,08,21,
2015,110423,110441056,akAxXsiLoMQ,09,21,
2015,110423,110441056,akAxXsiLoMQ,10,21,
2015,110423,110441056,akAxXsiLoMQ,11,21,
2015,110423,110441056,akAxXsiLoMQ,12,21,
2015,110424,110441057,Q6V3m0mXADE,04,21,
2015,110424,110441057,Q6V3m0mXADE,05,21,30
2015,110424,110441057,Q6V3m0mXADE,06,21,
2015,110424,110441057,Q6V3m0mXADE,07,21,30
2015,110424,110441057,Q6V3m0mXADE,08,21,
2015,110424,110441057,Q6V3m0mXADE,09,21,
2015,110424,110441057,Q6V3m0mXADE,10,21,
2015,110424,110441057,Q6V3m0mXADE,11,21,
2015,110424,110441057,Q6V3m0mXADE,12,21,
2015,110424,110451058,cBxjElLltA6,04,21,
2015,110424,110451058,cBxjElLltA6,05,21,
2015,110424,110451058,cBxjElLltA6,06,21,
2015,110424,110451058,cBxjElLltA6,07,21,
2015,110424,110451058,cBxjElLltA6,08,21,
2015,110424,110451058,cBxjElLltA6,09,21,
2015,110424,110451058,cBxjElLltA6,10,21,
2015,110424,110451058,cBxjElLltA6,11,21,
2015,110424,110451058,cBxjElLltA6,12,21,
2015,110424,110451059,ksRq8ItTaDy,04,21,
2015,110424,110451059,ksRq8ItTaDy,05,21,
2015,110424,110451059,ksRq8ItTaDy,06,21,
2015,110424,110451059,ksRq8ItTaDy,07,21,
2015,110424,110451059,ksRq8ItTaDy,08,21,
2015,110424,110451059,ksRq8ItTaDy,09,21,
2015,110424,110451059,ksRq8ItTaDy,10,21,
2015,110424,110451059,ksRq8ItTaDy,11,21,
2015,110424,110451059,ksRq8ItTaDy,12,21,
2015,110425,110441060,bUYVU9GLi6N,04,21,
2015,110425,110441060,bUYVU9GLi6N,05,21,
2015,110425,110441060,bUYVU9GLi6N,06,21,
2015,110425,110441060,bUYVU9GLi6N,07,21,
2015,110425,110441060,bUYVU9GLi6N,08,21,
2015,110425,110441060,bUYVU9GLi6N,09,21,
2015,110425,110441060,bUYVU9GLi6N,10,21,
2015,110425,110441060,bUYVU9GLi6N,11,21,
2015,110425,110441060,bUYVU9GLi6N,12,21,
2015,110425,110443050,cm6cwPJie25,10,21,
2015,110501,110541001,Qwhj6HipgLX,04,21,
2015,110501,110541001,Qwhj6HipgLX,05,21,
2015,110501,110541001,Qwhj6HipgLX,07,21,
2015,110501,110541001,Qwhj6HipgLX,08,21,15
2015,110501,110541001,Qwhj6HipgLX,09,21,
2015,110501,110541001,Qwhj6HipgLX,11,21,
2015,110501,110541002,nXTsyVIytyH,04,21,
2015,110501,110541002,nXTsyVIytyH,05,21,
2015,110501,110541002,nXTsyVIytyH,06,21,
2015,110501,110541002,nXTsyVIytyH,07,21,
2015,110502,110541003,YDpHe8ZbYSm,04,21,15
2015,110502,110541003,YDpHe8ZbYSm,05,21,
2015,110502,110541003,YDpHe8ZbYSm,07,21,
2015,110502,110541003,YDpHe8ZbYSm,08,21,
2015,110502,110541003,YDpHe8ZbYSm,09,21,
2015,110502,110541003,YDpHe8ZbYSm,10,21,
2015,110502,110551004,v72zHNpMfLw,04,21,
2015,110502,110551004,v72zHNpMfLw,05,21,15
2015,110502,110551004,v72zHNpMfLw,06,21,
2015,110502,110551004,v72zHNpMfLw,07,21,30
2015,110502,110551004,v72zHNpMfLw,11,21,
2015,110503,110541005,JUeGLE0eFIG,04,21,
2015,110503,110541005,JUeGLE0eFIG,05,21,
2015,110503,110551006,alOxJGf75xg,04,21,
2015,110503,110551006,alOxJGf75xg,05,21,
2015,110503,110551006,alOxJGf75xg,06,21,
2015,110503,110551006,alOxJGf75xg,07,21,
2015,110503,110551006,alOxJGf75xg,11,21,
2015,110504,110541007,axQkbyRfqoH,04,21,
2015,110504,110541007,axQkbyRfqoH,05,21,
2015,110505,110541008,Mei9IHJ1Ys2,04,21,
2015,110505,110541008,Mei9IHJ1Ys2,05,21,
2015,110505,110541008,Mei9IHJ1Ys2,09,21,30
2015,110505,110541008,Mei9IHJ1Ys2,12,21,
2015,110505,110551009,KhnQ6tz1VNC,04,21,30
2015,110505,110551009,KhnQ6tz1VNC,05,21,15
2015,110505,110551009,KhnQ6tz1VNC,07,21,30
2015,110505,110551009,KhnQ6tz1VNC,10,21,
2015,110505,110551009,KhnQ6tz1VNC,11,21,
2015,110506,110541010,YL4NLnFmtwE,04,21,
2015,110506,110541010,YL4NLnFmtwE,05,21,
2015,110506,110541010,YL4NLnFmtwE,06,21,
2015,110506,110541010,YL4NLnFmtwE,11,21,
2015,110506,110551011,TkeMFMs3XJ7,04,21,
2015,110506,110551011,TkeMFMs3XJ7,05,21,
2015,110506,110551011,TkeMFMs3XJ7,06,21,
2015,110506,110551011,TkeMFMs3XJ7,10,21,
2015,110506,110551011,TkeMFMs3XJ7,11,21,
2015,110507,110541012,QdyfJkj3EOa,04,21,
2015,110507,110541012,QdyfJkj3EOa,05,21,
2015,110507,110541012,QdyfJkj3EOa,12,21,30
2015,110508,110541013,nOtSoGBTPFA,04,21,
2015,110508,110541013,nOtSoGBTPFA,05,21,
2015,110508,110551014,pjZ3UhRuWr9,04,21,
2015,110508,110551014,pjZ3UhRuWr9,05,21,
2015,110508,110551014,pjZ3UhRuWr9,12,21,30
2015,110508,110551015,ZrkDuQjTP5s,04,21,
2015,110508,110551015,ZrkDuQjTP5s,05,21,
2015,110508,110551015,ZrkDuQjTP5s,06,21,
2015,110508,110551015,ZrkDuQjTP5s,10,21,30
2015,110509,110541016,EMrw1qVrxJX,04,21,
2015,110509,110541016,EMrw1qVrxJX,05,21,
2015,110509,110541016,EMrw1qVrxJX,07,21,
2015,110509,110541016,EMrw1qVrxJX,12,21,
2015,110510,110541017,sF3vZysUrLu,04,21,
2015,110510,110541017,sF3vZysUrLu,05,21,
2015,110510,110551018,aPhOYucAoCu,04,21,
2015,110510,110551018,aPhOYucAoCu,05,21,10
2015,110510,110551018,aPhOYucAoCu,06,21,
2015,110511,110541019,JI8m7pFqztL,04,21,
2015,110511,110541019,JI8m7pFqztL,05,21,
2015,110511,110541019,JI8m7pFqztL,06,21,
2015,110511,110541019,JI8m7pFqztL,11,21,
2015,110511,110551020,A77QRkmKUul,04,21,
2015,110511,110551020,A77QRkmKUul,05,21,
2015,110511,110551020,A77QRkmKUul,06,21,
2015,110512,110541021,ph3hwBQH7EL,04,21,
2015,110512,110541021,ph3hwBQH7EL,05,21,30
2015,110512,110541021,ph3hwBQH7EL,10,21,
2015,110512,110551022,ese3lpQ1L5M,04,21,20
2015,110512,110551022,ese3lpQ1L5M,05,21,
2015,110512,110551022,ese3lpQ1L5M,07,21,
2015,110512,110551022,ese3lpQ1L5M,10,21,
2015,110512,110551022,ese3lpQ1L5M,11,21,
2015,110601,110641001,eJLmkRjNTz6,04,21,0
2015,110601,110641001,eJLmkRjNTz6,05,21,0
2015,110601,110641001,eJLmkRjNTz6,06,21,0
2015,110601,110641001,eJLmkRjNTz6,07,21,0
2015,110601,110641001,eJLmkRjNTz6,08,21,0
2015,110601,110641001,eJLmkRjNTz6,09,21,0
2015,110601,110641001,eJLmkRjNTz6,10,21,0
2015,110601,110641001,eJLmkRjNTz6,11,21,0
2015,110601,110641001,eJLmkRjNTz6,12,21,0
2015,110602,110641002,vTrNgFJchWY,04,21,0
2015,110602,110641002,vTrNgFJchWY,05,21,0
2015,110602,110641002,vTrNgFJchWY,06,21,0
2015,110602,110641002,vTrNgFJchWY,07,21,0
2015,110602,110641002,vTrNgFJchWY,08,21,0
2015,110602,110641002,vTrNgFJchWY,09,21,
2015,110602,110641002,vTrNgFJchWY,10,21,0
2015,110602,110641002,vTrNgFJchWY,11,21,30
2015,110602,110641002,vTrNgFJchWY,12,21,0
2015,110603,110641003,YqYWxVWks3f,04,21,0
2015,110603,110641003,YqYWxVWks3f,05,21,30
2015,110603,110641003,YqYWxVWks3f,06,21,30
2015,110603,110641003,YqYWxVWks3f,07,21,0
2015,110603,110641003,YqYWxVWks3f,08,21,0
2015,110603,110641003,YqYWxVWks3f,09,21,18
2015,110603,110641003,YqYWxVWks3f,10,21,20
2015,110603,110641003,YqYWxVWks3f,11,21,0
2015,110603,110641003,YqYWxVWks3f,12,21,7
2015,110604,110641004,sQAVqw9O17A,04,21,0
2015,110604,110641004,sQAVqw9O17A,05,21,0
2015,110604,110641004,sQAVqw9O17A,06,21,0
2015,110604,110641004,sQAVqw9O17A,07,21,0
2015,110604,110641004,sQAVqw9O17A,08,21,0
2015,110604,110641004,sQAVqw9O17A,09,21,0
2015,110604,110641004,sQAVqw9O17A,10,21,0
2015,110604,110641004,sQAVqw9O17A,11,21,0
2015,110604,110641004,sQAVqw9O17A,12,21,0
2015,110604,110651005,eXbNJcVn0UF,04,21,0
2015,110604,110651005,eXbNJcVn0UF,05,21,0
2015,110604,110651006,dksp2p07iG8,04,21,0
2015,110604,110651006,dksp2p07iG8,05,21,
2015,110604,110651006,dksp2p07iG8,06,21,
2015,110604,110651006,dksp2p07iG8,07,21,
2015,110604,110651006,dksp2p07iG8,08,21,
2015,110604,110651006,dksp2p07iG8,09,21,
2015,110604,110651006,dksp2p07iG8,10,21,0
2015,110604,110651006,dksp2p07iG8,11,21,
2015,110604,110651006,dksp2p07iG8,12,21,0
2015,110605,110651007,B9VzzJdJVtX,04,21,0
2015,110605,110651007,B9VzzJdJVtX,05,21,
2015,110605,110651007,B9VzzJdJVtX,06,21,30
2015,110605,110651007,B9VzzJdJVtX,07,21,0
2015,110605,110651007,B9VzzJdJVtX,08,21,
2015,110605,110651007,B9VzzJdJVtX,09,21,0
2015,110605,110651007,B9VzzJdJVtX,10,21,30
2015,110605,110651007,B9VzzJdJVtX,11,21,
2015,110605,110651007,B9VzzJdJVtX,12,21,0
2015,110606,110641008,MZjCLrxmY2j,04,21,0
2015,110606,110641008,MZjCLrxmY2j,05,21,0
2015,110606,110641008,MZjCLrxmY2j,06,21,0
2015,110606,110641008,MZjCLrxmY2j,07,21,0
2015,110606,110641008,MZjCLrxmY2j,08,21,0
2015,110606,110641008,MZjCLrxmY2j,09,21,0
2015,110606,110641008,MZjCLrxmY2j,10,21,0
2015,110606,110641008,MZjCLrxmY2j,11,21,30
2015,110606,110641008,MZjCLrxmY2j,12,21,30
2015,110606,110641009,fAnaPFBGnbp,04,21,0
2015,110606,110641009,fAnaPFBGnbp,05,21,0
2015,110606,110641009,fAnaPFBGnbp,06,21,0
2015,110606,110641009,fAnaPFBGnbp,07,21,0
2015,110606,110641009,fAnaPFBGnbp,08,21,0
2015,110606,110641009,fAnaPFBGnbp,09,21,0
2015,110606,110641009,fAnaPFBGnbp,10,21,0
2015,110606,110641009,fAnaPFBGnbp,11,21,0
2015,110606,110641009,fAnaPFBGnbp,12,21,0
2015,110607,110641011,w6OWkluiaJg,04,21,0
2015,110607,110641011,w6OWkluiaJg,05,21,30
2015,110607,110641011,w6OWkluiaJg,06,21,30
2015,110607,110641011,w6OWkluiaJg,07,21,30
2015,110607,110641011,w6OWkluiaJg,08,21,30
2015,110607,110641011,w6OWkluiaJg,09,21,
2015,110607,110641011,w6OWkluiaJg,10,21,30
2015,110607,110641011,w6OWkluiaJg,11,21,30
2015,110607,110641011,w6OWkluiaJg,12,21,30
2015,110608,110641013,HxlrJi1QG7d,05,21,0
2015,110608,110641013,HxlrJi1QG7d,06,21,0
2015,110608,110641013,HxlrJi1QG7d,07,21,0
2015,110608,110641013,HxlrJi1QG7d,08,21,0
2015,110608,110641013,HxlrJi1QG7d,09,21,0
2015,110608,110641013,HxlrJi1QG7d,10,21,0
2015,110608,110641013,HxlrJi1QG7d,11,21,0
2015,110608,110641013,HxlrJi1QG7d,12,21,0
2015,110609,110651014,QIpoTWcAAv5,04,21,0
2015,110609,110651014,QIpoTWcAAv5,08,21,0
2015,110609,110651014,QIpoTWcAAv5,09,21,
